atemp,casual,count,datetime,holiday,humidity,registered,season,temp,weather,windspeed,workingday
40.15,121.0,377.0,2012-07-01 11:00:00,0,39,256.0,3,36.08,1,15.0013,0
40.91,114.0,433.0,2012-07-01 12:00:00,0,37,319.0,3,36.9,1,15.0013,0
41.665,111.0,420.0,2012-07-01 13:00:00,0,33,309.0,3,37.72,1,16.9979,0
41.665,98.0,444.0,2012-07-01 14:00:00,0,33,346.0,3,37.72,1,16.9979,0
40.91,101.0,345.0,2012-07-01 15:00:00,0,37,244.0,3,36.9,1,19.0012,0
41.665,85.0,313.0,2012-07-01 16:00:00,0,33,228.0,3,37.72,1,19.9995,0
40.15,90.0,413.0,2012-07-01 17:00:00,0,26,323.0,3,37.72,1,19.9995,0
38.635,95.0,370.0,2012-07-01 18:00:00,0,32,275.0,3,36.08,1,23.9994,0
37.12,103.0,382.0,2012-07-01 19:00:00,0,39,279.0,3,34.44,1,8.9981,0
37.12,88.0,332.0,2012-07-01 20:00:00,0,39,244.0,3,34.44,1,8.9981,0
37.12,77.0,258.0,2012-07-01 21:00:00,0,39,181.0,3,34.44,1,8.9981,0
37.12,41.0,151.0,2012-07-01 22:00:00,0,43,110.0,3,33.62,1,8.9981,0
35.605,22.0,110.0,2012-07-01 23:00:00,0,52,88.0,3,31.98,3,11.0014,0
35.605,12.0,43.0,2012-07-02 00:00:00,0,58,31.0,3,31.16,2,15.0013,1
35.605,3.0,17.0,2012-07-02 01:00:00,0,58,14.0,3,31.16,2,12.998,1
33.335,1.0,15.0,2012-07-02 02:00:00,0,51,14.0,3,30.34,2,16.9979,1
33.335,0.0,5.0,2012-07-02 03:00:00,0,54,5.0,3,29.52,2,27.9993,1
33.335,2.0,12.0,2012-07-02 04:00:00,0,54,10.0,3,29.52,2,19.9995,1
33.335,3.0,40.0,2012-07-02 05:00:00,0,51,37.0,3,29.52,2,0.0,1
32.575,4.0,136.0,2012-07-02 06:00:00,0,58,132.0,3,28.7,1,7.0015,1
33.335,8.0,398.0,2012-07-02 07:00:00,0,51,390.0,3,30.34,1,7.0015,1
34.85,20.0,568.0,2012-07-02 08:00:00,0,52,548.0,3,31.16,1,12.998,1
34.85,56.0,295.0,2012-07-02 09:00:00,0,46,239.0,3,31.98,1,16.9979,1
36.365,70.0,174.0,2012-07-02 10:00:00,0,43,104.0,3,32.8,1,16.9979,1
36.365,67.0,201.0,2012-07-02 11:00:00,0,28,134.0,3,34.44,1,19.9995,1
36.365,74.0,257.0,2012-07-02 12:00:00,0,32,183.0,3,34.44,1,12.998,1
37.88,74.0,236.0,2012-07-02 13:00:00,0,34,162.0,3,35.26,1,15.0013,1
37.88,79.0,230.0,2012-07-02 14:00:00,0,34,151.0,3,35.26,1,15.0013,1
37.12,59.0,234.0,2012-07-02 15:00:00,0,36,175.0,3,34.44,1,12.998,1
37.12,61.0,365.0,2012-07-02 16:00:00,0,36,304.0,3,34.44,1,19.0012,1
36.365,82.0,747.0,2012-07-02 17:00:00,0,32,665.0,3,34.44,1,8.9981,1
36.365,72.0,730.0,2012-07-02 18:00:00,0,32,658.0,3,34.44,1,11.0014,1
34.85,71.0,581.0,2012-07-02 19:00:00,0,43,510.0,3,31.98,1,8.9981,1
34.85,38.0,395.0,2012-07-02 20:00:00,0,43,357.0,3,31.98,1,8.9981,1
34.09,17.0,258.0,2012-07-02 21:00:00,0,45,241.0,3,31.16,1,8.9981,1
33.335,19.0,188.0,2012-07-02 22:00:00,0,51,169.0,3,30.34,1,11.0014,1
33.335,12.0,102.0,2012-07-02 23:00:00,0,51,90.0,3,30.34,1,7.0015,1
33.335,9.0,53.0,2012-07-03 00:00:00,0,54,44.0,3,29.52,1,0.0,1
33.335,5.0,14.0,2012-07-03 01:00:00,0,58,9.0,3,29.52,1,0.0,1
33.335,2.0,10.0,2012-07-03 02:00:00,0,58,8.0,3,29.52,1,0.0,1
32.575,0.0,2.0,2012-07-03 03:00:00,0,65,2.0,3,28.7,1,8.9981,1
31.82,0.0,6.0,2012-07-03 04:00:00,0,65,6.0,3,27.88,1,7.0015,1
32.575,2.0,35.0,2012-07-03 05:00:00,0,61,33.0,3,28.7,1,0.0,1
32.575,5.0,154.0,2012-07-03 06:00:00,0,65,149.0,3,28.7,1,8.9981,1
34.09,21.0,483.0,2012-07-03 07:00:00,0,58,462.0,3,30.34,1,0.0,1
34.09,42.0,646.0,2012-07-03 08:00:00,0,62,604.0,3,30.34,1,6.0032,1
37.12,46.0,272.0,2012-07-03 09:00:00,0,49,226.0,3,32.8,1,11.0014,1
37.12,56.0,209.0,2012-07-03 10:00:00,0,43,153.0,3,33.62,1,15.0013,1
37.88,66.0,217.0,2012-07-03 11:00:00,0,34,151.0,3,35.26,1,12.998,1
37.88,74.0,272.0,2012-07-03 12:00:00,0,28,198.0,3,36.08,1,12.998,1
38.635,80.0,283.0,2012-07-03 13:00:00,0,25,203.0,3,36.9,1,8.9981,1
38.635,69.0,310.0,2012-07-03 14:00:00,0,25,241.0,3,36.9,1,12.998,1
38.635,71.0,401.0,2012-07-03 15:00:00,0,24,330.0,3,36.9,2,0.0,1
38.635,90.0,527.0,2012-07-03 16:00:00,0,24,437.0,3,36.9,2,12.998,1
37.12,102.0,722.0,2012-07-03 17:00:00,0,30,620.0,3,35.26,2,11.0014,1
37.12,85.0,627.0,2012-07-03 18:00:00,0,30,542.0,3,35.26,2,0.0,1
37.12,66.0,497.0,2012-07-03 19:00:00,0,36,431.0,3,34.44,2,8.9981,1
34.85,80.0,376.0,2012-07-03 20:00:00,0,55,296.0,3,31.16,3,32.9975,1
32.575,36.0,196.0,2012-07-03 21:00:00,0,70,160.0,3,28.7,2,19.0012,1
31.82,26.0,177.0,2012-07-03 22:00:00,0,79,151.0,3,27.88,1,12.998,1
30.305,19.0,171.0,2012-07-03 23:00:00,0,83,152.0,3,27.06,1,0.0,1
31.82,19.0,159.0,2012-07-04 00:00:00,1,79,140.0,3,27.88,1,6.0032,0
31.82,27.0,123.0,2012-07-04 01:00:00,1,74,96.0,3,27.88,1,0.0,0
30.305,27.0,93.0,2012-07-04 02:00:00,1,83,66.0,3,27.06,1,8.9981,0
31.82,9.0,32.0,2012-07-04 03:00:00,1,74,23.0,3,27.88,1,12.998,0
31.82,5.0,16.0,2012-07-04 04:00:00,1,69,11.0,3,27.88,1,16.9979,0
31.06,5.0,19.0,2012-07-04 05:00:00,1,69,14.0,3,27.06,1,0.0,0
31.06,9.0,32.0,2012-07-04 06:00:00,1,69,23.0,3,27.06,1,0.0,0
31.82,10.0,72.0,2012-07-04 07:00:00,1,65,62.0,3,27.88,1,0.0,0
32.575,43.0,153.0,2012-07-04 08:00:00,1,61,110.0,3,28.7,1,7.0015,0
34.85,90.0,293.0,2012-07-04 09:00:00,1,52,203.0,3,31.16,1,0.0,0
36.365,143.0,447.0,2012-07-04 10:00:00,1,46,304.0,3,32.8,1,0.0,0
37.88,164.0,485.0,2012-07-04 11:00:00,1,46,321.0,3,33.62,1,8.9981,0
39.395,164.0,494.0,2012-07-04 12:00:00,1,41,330.0,3,35.26,1,15.0013,0
40.91,177.0,499.0,2012-07-04 13:00:00,1,35,322.0,3,36.9,1,0.0,0
40.91,190.0,547.0,2012-07-04 14:00:00,1,37,357.0,3,36.9,1,11.0014,0
42.425,155.0,454.0,2012-07-04 15:00:00,1,35,299.0,3,37.72,1,19.9995,0
42.425,163.0,389.0,2012-07-04 16:00:00,1,35,226.0,3,37.72,1,16.9979,0
42.425,161.0,414.0,2012-07-04 17:00:00,1,35,253.0,3,37.72,1,19.9995,0
42.425,159.0,430.0,2012-07-04 18:00:00,1,42,271.0,3,36.9,1,12.998,0
40.15,177.0,432.0,2012-07-04 19:00:00,1,47,255.0,3,35.26,1,15.0013,0
40.15,237.0,551.0,2012-07-04 20:00:00,1,47,314.0,3,35.26,1,15.0013,0
40.15,222.0,584.0,2012-07-04 21:00:00,1,53,362.0,3,34.44,1,8.9981,0
39.395,175.0,502.0,2012-07-04 22:00:00,1,56,327.0,3,33.62,1,15.0013,0
34.85,31.0,183.0,2012-07-04 23:00:00,1,43,152.0,3,31.98,2,6.0032,0
33.335,17.0,88.0,2012-07-05 00:00:00,0,51,71.0,3,30.34,1,7.0015,1
33.335,6.0,30.0,2012-07-05 01:00:00,0,51,24.0,3,30.34,1,19.0012,1
33.335,4.0,18.0,2012-07-05 02:00:00,0,51,14.0,3,30.34,1,0.0,1
33.335,2.0,7.0,2012-07-05 03:00:00,0,54,5.0,3,29.52,1,12.998,1
33.335,0.0,7.0,2012-07-05 04:00:00,0,58,7.0,3,29.52,1,0.0,1
34.09,1.0,29.0,2012-07-05 05:00:00,0,62,28.0,3,29.52,1,0.0,1
33.335,3.0,133.0,2012-07-05 06:00:00,0,58,130.0,3,29.52,1,0.0,1
34.85,27.0,343.0,2012-07-05 07:00:00,0,55,316.0,3,31.16,1,0.0,1
37.12,36.0,550.0,2012-07-05 08:00:00,0,49,514.0,3,32.8,1,8.9981,1
39.395,47.0,293.0,2012-07-05 09:00:00,0,49,246.0,3,34.44,1,19.9995,1
39.395,69.0,186.0,2012-07-05 10:00:00,0,44,117.0,3,35.26,1,23.9994,1
40.91,107.0,244.0,2012-07-05 11:00:00,0,35,137.0,3,36.9,1,19.9995,1
40.91,88.0,276.0,2012-07-05 12:00:00,0,35,188.0,3,36.9,1,23.9994,1
41.665,129.0,310.0,2012-07-05 13:00:00,0,33,181.0,3,37.72,1,15.0013,1
41.665,87.0,241.0,2012-07-05 14:00:00,0,33,154.0,3,37.72,1,22.0028,1
41.665,71.0,254.0,2012-07-05 15:00:00,0,33,183.0,3,37.72,1,23.9994,1
41.665,109.0,433.0,2012-07-05 16:00:00,0,33,324.0,3,37.72,1,16.9979,1
42.425,114.0,689.0,2012-07-05 17:00:00,0,35,575.0,3,37.72,1,11.0014,1
41.665,96.0,607.0,2012-07-05 18:00:00,0,39,511.0,3,36.9,2,22.0028,1
40.15,128.0,503.0,2012-07-05 19:00:00,0,39,375.0,3,36.08,2,16.9979,1
39.395,78.0,321.0,2012-07-05 20:00:00,0,41,243.0,3,35.26,2,15.0013,1
38.635,91.0,323.0,2012-07-05 21:00:00,0,47,232.0,3,34.44,1,12.998,1
40.15,63.0,225.0,2012-07-05 22:00:00,0,59,162.0,3,33.62,1,8.9981,1
37.88,32.0,131.0,2012-07-05 23:00:00,0,55,99.0,3,32.8,1,11.0014,1
37.12,39.0,102.0,2012-07-06 00:00:00,0,62,63.0,3,31.98,1,8.9981,1
36.365,7.0,29.0,2012-07-06 01:00:00,0,55,22.0,3,31.98,1,15.0013,1
35.605,4.0,17.0,2012-07-06 02:00:00,0,62,13.0,3,31.16,1,8.9981,1
34.85,1.0,7.0,2012-07-06 03:00:00,0,70,6.0,3,30.34,2,12.998,1
34.85,2.0,6.0,2012-07-06 04:00:00,0,66,4.0,3,30.34,1,15.0013,1
34.85,4.0,35.0,2012-07-06 05:00:00,0,66,31.0,3,30.34,1,12.998,1
34.85,4.0,131.0,2012-07-06 06:00:00,0,66,127.0,3,30.34,1,12.998,1
34.85,20.0,353.0,2012-07-06 07:00:00,0,46,333.0,3,31.98,1,8.9981,1
35.605,28.0,585.0,2012-07-06 08:00:00,0,41,557.0,3,32.8,1,11.0014,1
36.365,55.0,304.0,2012-07-06 09:00:00,0,36,249.0,3,33.62,1,8.9981,1
37.12,80.0,210.0,2012-07-06 10:00:00,0,30,130.0,3,35.26,1,0.0,1
36.365,92.0,233.0,2012-07-06 11:00:00,0,32,141.0,3,34.44,1,6.0032,1
37.88,111.0,331.0,2012-07-06 12:00:00,0,28,220.0,3,36.08,1,7.0015,1
39.395,99.0,293.0,2012-07-06 13:00:00,0,27,194.0,3,36.9,1,7.0015,1
40.15,91.0,275.0,2012-07-06 14:00:00,0,31,184.0,3,36.9,1,11.0014,1
40.91,79.0,285.0,2012-07-06 15:00:00,0,29,206.0,3,37.72,1,12.998,1
40.91,69.0,369.0,2012-07-06 16:00:00,0,29,300.0,3,37.72,1,7.0015,1
40.91,90.0,576.0,2012-07-06 17:00:00,0,29,486.0,3,37.72,1,0.0,1
40.15,106.0,560.0,2012-07-06 18:00:00,0,33,454.0,3,36.9,1,16.9979,1
39.395,112.0,418.0,2012-07-06 19:00:00,0,35,306.0,3,36.08,1,15.0013,1
38.635,91.0,336.0,2012-07-06 20:00:00,0,39,245.0,3,35.26,1,7.0015,1
38.635,77.0,300.0,2012-07-06 21:00:00,0,52,223.0,3,33.62,1,8.9981,1
37.88,78.0,288.0,2012-07-06 22:00:00,0,55,210.0,3,32.8,1,12.998,1
39.395,27.0,164.0,2012-07-06 23:00:00,0,63,137.0,3,32.8,1,7.0015,1
37.88,35.0,150.0,2012-07-07 00:00:00,0,66,115.0,3,31.98,1,8.9981,0
36.365,16.0,71.0,2012-07-07 01:00:00,0,70,55.0,3,31.16,1,11.0014,0
37.12,11.0,58.0,2012-07-07 02:00:00,0,72,47.0,3,31.16,1,11.0014,0
35.605,12.0,31.0,2012-07-07 03:00:00,0,74,19.0,3,30.34,1,8.9981,0
35.605,3.0,16.0,2012-07-07 04:00:00,0,74,13.0,3,30.34,1,11.0014,0
35.605,2.0,14.0,2012-07-07 05:00:00,0,74,12.0,3,30.34,1,12.998,0
35.605,4.0,31.0,2012-07-07 06:00:00,0,74,27.0,3,30.34,1,7.0015,0
37.88,8.0,71.0,2012-07-07 07:00:00,0,66,63.0,3,31.98,1,7.0015,0
41.665,32.0,152.0,2012-07-07 08:00:00,0,63,120.0,3,33.62,1,12.998,0
41.665,69.0,256.0,2012-07-07 09:00:00,0,59,187.0,3,34.44,1,11.0014,0
43.18,100.0,325.0,2012-07-07 10:00:00,0,37,225.0,3,37.72,1,15.0013,0
43.94,122.0,367.0,2012-07-07 11:00:00,0,38,245.0,3,38.54,1,12.998,0
43.18,124.0,342.0,2012-07-07 12:00:00,0,31,218.0,3,39.36,1,23.9994,0
43.18,116.0,360.0,2012-07-07 13:00:00,0,31,244.0,3,39.36,2,16.9979,0
43.18,105.0,308.0,2012-07-07 14:00:00,0,30,203.0,3,39.36,2,8.9981,0
42.425,113.0,306.0,2012-07-07 15:00:00,0,26,193.0,3,39.36,1,0.0,0
43.18,102.0,294.0,2012-07-07 16:00:00,0,19,192.0,3,41.0,1,11.0014,0
42.425,103.0,279.0,2012-07-07 17:00:00,0,26,176.0,3,39.36,1,8.9981,0
41.665,83.0,277.0,2012-07-07 18:00:00,0,29,194.0,3,38.54,1,6.0032,0
41.665,68.0,287.0,2012-07-07 19:00:00,0,33,219.0,3,37.72,1,8.9981,0
40.91,79.0,276.0,2012-07-07 20:00:00,0,37,197.0,3,36.9,1,11.0014,0
39.395,51.0,201.0,2012-07-07 21:00:00,0,37,150.0,3,36.08,1,12.998,0
41.665,56.0,220.0,2012-07-07 22:00:00,0,59,164.0,3,34.44,1,12.998,0
40.91,34.0,148.0,2012-07-07 23:00:00,0,56,114.0,3,34.44,1,11.0014,0
39.395,22.0,147.0,2012-07-08 00:00:00,0,56,125.0,3,33.62,1,8.9981,0
39.395,25.0,124.0,2012-07-08 01:00:00,0,56,99.0,3,33.62,1,7.0015,0
38.635,11.0,70.0,2012-07-08 02:00:00,0,52,59.0,3,33.62,1,7.0015,0
38.635,1.0,35.0,2012-07-08 03:00:00,0,59,34.0,3,32.8,1,7.0015,0
37.88,2.0,13.0,2012-07-08 04:00:00,0,66,11.0,3,31.98,1,7.0015,0
37.12,1.0,6.0,2012-07-08 05:00:00,0,62,5.0,3,31.98,1,0.0,0
38.635,5.0,21.0,2012-07-08 06:00:00,0,70,16.0,3,31.98,1,8.9981,0
40.15,19.0,52.0,2012-07-08 07:00:00,0,66,33.0,3,32.8,1,0.0,0
40.15,35.0,130.0,2012-07-08 08:00:00,0,53,95.0,3,34.44,1,8.9981,0
40.91,70.0,242.0,2012-07-08 09:00:00,0,50,172.0,3,35.26,1,7.0015,0
43.18,85.0,319.0,2012-07-08 10:00:00,0,45,234.0,3,36.9,1,0.0,0
44.695,120.0,389.0,2012-07-08 11:00:00,0,42,269.0,3,37.72,1,19.9995,0
44.695,105.0,376.0,2012-07-08 12:00:00,0,42,271.0,3,37.72,1,12.998,0
43.94,118.0,337.0,2012-07-08 13:00:00,0,38,219.0,3,38.54,1,16.9979,0
45.455,77.0,312.0,2012-07-08 14:00:00,0,36,235.0,3,39.36,1,11.0014,0
44.695,80.0,298.0,2012-07-08 15:00:00,0,42,218.0,3,37.72,3,19.0012,0
40.15,65.0,291.0,2012-07-08 16:00:00,0,66,226.0,3,32.8,2,15.0013,0
37.12,68.0,270.0,2012-07-08 17:00:00,0,59,202.0,3,31.98,1,0.0,0
37.12,54.0,253.0,2012-07-08 18:00:00,0,62,199.0,3,31.98,1,7.0015,0
37.12,66.0,250.0,2012-07-08 19:00:00,0,62,184.0,3,31.98,1,11.0014,0
36.365,79.0,285.0,2012-07-08 20:00:00,0,70,206.0,3,31.16,1,6.0032,0
36.365,58.0,207.0,2012-07-08 21:00:00,0,70,149.0,3,31.16,1,8.9981,0
34.85,12.0,122.0,2012-07-08 22:00:00,0,70,110.0,3,30.34,3,6.0032,0
31.82,25.0,123.0,2012-07-08 23:00:00,0,83,98.0,3,27.88,3,6.0032,0
31.82,6.0,39.0,2012-07-09 00:00:00,0,89,33.0,3,27.88,2,6.0032,1
33.335,5.0,18.0,2012-07-09 01:00:00,0,89,13.0,3,28.7,3,7.0015,1
33.335,1.0,5.0,2012-07-09 02:00:00,0,89,4.0,3,28.7,3,12.998,1
33.335,0.0,5.0,2012-07-09 03:00:00,0,89,5.0,3,28.7,3,12.998,1
29.545,1.0,2.0,2012-07-09 04:00:00,0,89,1.0,3,27.06,3,26.0027,1
30.305,1.0,28.0,2012-07-09 05:00:00,0,83,27.0,3,27.06,2,15.0013,1
28.79,6.0,92.0,2012-07-09 06:00:00,0,89,86.0,3,26.24,3,16.9979,1
30.305,7.0,230.0,2012-07-09 07:00:00,0,83,223.0,3,27.06,3,15.0013,1
30.305,26.0,455.0,2012-07-09 08:00:00,0,83,429.0,3,27.06,2,11.0014,1
30.305,38.0,363.0,2012-07-09 09:00:00,0,83,325.0,3,27.06,2,11.0014,1
30.305,58.0,175.0,2012-07-09 10:00:00,0,83,117.0,3,27.06,2,12.998,1
34.09,72.0,216.0,2012-07-09 11:00:00,0,62,144.0,3,29.52,2,8.9981,1
34.09,61.0,266.0,2012-07-09 12:00:00,0,58,205.0,3,30.34,2,8.9981,1
34.85,67.0,255.0,2012-07-09 13:00:00,0,55,188.0,3,31.16,2,16.9979,1
34.09,58.0,242.0,2012-07-09 14:00:00,0,55,184.0,3,30.34,2,16.9979,1
34.09,66.0,280.0,2012-07-09 15:00:00,0,45,214.0,3,31.16,2,15.0013,1
34.85,88.0,413.0,2012-07-09 16:00:00,0,40,325.0,3,31.98,1,19.0012,1
34.85,108.0,849.0,2012-07-09 17:00:00,0,40,741.0,3,31.98,1,11.0014,1
34.09,82.0,872.0,2012-07-09 18:00:00,0,48,790.0,3,31.16,1,8.9981,1
34.09,88.0,631.0,2012-07-09 19:00:00,0,55,543.0,3,30.34,1,11.0014,1
34.09,69.0,447.0,2012-07-09 20:00:00,0,55,378.0,3,30.34,2,7.0015,1
34.09,33.0,331.0,2012-07-09 21:00:00,0,55,298.0,3,30.34,2,6.0032,1
33.335,35.0,224.0,2012-07-09 22:00:00,0,58,189.0,3,29.52,2,7.0015,1
32.575,22.0,131.0,2012-07-09 23:00:00,0,65,109.0,3,28.7,2,7.0015,1
32.575,16.0,69.0,2012-07-10 00:00:00,0,70,53.0,3,28.7,1,6.0032,1
33.335,0.0,15.0,2012-07-10 01:00:00,0,74,15.0,3,28.7,1,8.9981,1
33.335,1.0,16.0,2012-07-10 02:00:00,0,74,15.0,3,28.7,1,8.9981,1
31.82,0.0,3.0,2012-07-10 03:00:00,0,79,3.0,3,27.88,1,0.0,1
31.82,0.0,4.0,2012-07-10 04:00:00,0,79,4.0,3,27.88,1,8.9981,1
30.305,3.0,42.0,2012-07-10 05:00:00,0,83,39.0,3,27.06,1,8.9981,1
31.82,4.0,187.0,2012-07-10 06:00:00,0,79,183.0,3,27.88,2,7.0015,1
33.335,31.0,520.0,2012-07-10 07:00:00,0,74,489.0,3,28.7,2,7.0015,1
34.85,34.0,649.0,2012-07-10 08:00:00,0,74,615.0,3,29.52,1,8.9981,1
34.85,47.0,331.0,2012-07-10 09:00:00,0,66,284.0,3,30.34,1,8.9981,1
35.605,56.0,190.0,2012-07-10 10:00:00,0,62,134.0,3,31.16,1,12.998,1
36.365,92.0,249.0,2012-07-10 11:00:00,0,46,157.0,3,32.8,1,12.998,1
35.605,69.0,272.0,2012-07-10 12:00:00,0,41,203.0,3,32.8,1,8.9981,1
36.365,77.0,280.0,2012-07-10 13:00:00,0,38,203.0,3,33.62,1,12.998,1
36.365,71.0,242.0,2012-07-10 14:00:00,0,38,171.0,3,33.62,1,11.0014,1
35.605,77.0,265.0,2012-07-10 15:00:00,0,41,188.0,3,32.8,1,15.0013,1
36.365,89.0,435.0,2012-07-10 16:00:00,0,43,346.0,3,32.8,1,15.0013,1
35.605,103.0,872.0,2012-07-10 17:00:00,0,49,769.0,3,31.98,1,12.998,1
33.335,70.0,819.0,2012-07-10 18:00:00,0,74,749.0,3,28.7,3,15.0013,1
33.335,55.0,414.0,2012-07-10 19:00:00,0,74,359.0,3,28.7,3,15.0013,1
28.79,9.0,84.0,2012-07-10 20:00:00,0,83,75.0,3,26.24,3,15.0013,1
28.79,7.0,90.0,2012-07-10 21:00:00,0,89,83.0,3,26.24,3,7.0015,1
28.79,14.0,139.0,2012-07-10 22:00:00,0,83,125.0,3,26.24,2,8.9981,1
28.79,29.0,103.0,2012-07-10 23:00:00,0,89,74.0,3,26.24,2,7.0015,1
30.305,6.0,44.0,2012-07-11 00:00:00,0,83,38.0,3,27.06,2,8.9981,1
28.79,3.0,14.0,2012-07-11 01:00:00,0,89,11.0,3,26.24,1,0.0,1
28.79,0.0,5.0,2012-07-11 02:00:00,0,89,5.0,3,26.24,1,0.0,1
28.79,0.0,5.0,2012-07-11 03:00:00,0,89,5.0,3,26.24,1,8.9981,1
28.79,1.0,7.0,2012-07-11 04:00:00,0,89,6.0,3,26.24,1,8.9981,1
28.79,5.0,41.0,2012-07-11 05:00:00,0,89,36.0,3,26.24,1,0.0,1
28.79,17.0,185.0,2012-07-11 06:00:00,0,89,168.0,3,26.24,1,8.9981,1
30.305,26.0,497.0,2012-07-11 07:00:00,0,83,471.0,3,27.06,2,7.0015,1
31.82,30.0,674.0,2012-07-11 08:00:00,0,79,644.0,3,27.88,2,11.0014,1
33.335,30.0,328.0,2012-07-11 09:00:00,0,74,298.0,3,28.7,2,8.9981,1
34.09,47.0,195.0,2012-07-11 10:00:00,0,62,148.0,3,29.52,2,8.9981,1
35.605,56.0,229.0,2012-07-11 11:00:00,0,58,173.0,3,31.16,2,8.9981,1
34.85,69.0,292.0,2012-07-11 12:00:00,0,43,223.0,3,31.98,2,0.0,1
35.605,65.0,273.0,2012-07-11 13:00:00,0,42,208.0,3,32.8,2,11.0014,1
35.605,66.0,241.0,2012-07-11 14:00:00,0,41,175.0,3,32.8,1,15.0013,1
35.605,56.0,276.0,2012-07-11 15:00:00,0,41,220.0,3,32.8,1,16.9979,1
35.605,53.0,411.0,2012-07-11 16:00:00,0,38,358.0,3,32.8,1,12.998,1
34.85,90.0,830.0,2012-07-11 17:00:00,0,31,740.0,3,32.8,1,15.0013,1
34.09,79.0,814.0,2012-07-11 18:00:00,0,38,735.0,3,31.98,1,16.9979,1
33.335,73.0,633.0,2012-07-11 19:00:00,0,48,560.0,3,30.34,1,15.0013,1
33.335,73.0,483.0,2012-07-11 20:00:00,0,51,410.0,3,30.34,1,11.0014,1
33.335,69.0,391.0,2012-07-11 21:00:00,0,58,322.0,3,29.52,1,15.0013,1
33.335,41.0,244.0,2012-07-11 22:00:00,0,58,203.0,3,29.52,1,16.9979,1
32.575,20.0,152.0,2012-07-11 23:00:00,0,58,132.0,3,28.7,2,16.9979,1
31.82,1.0,56.0,2012-07-12 00:00:00,0,61,55.0,3,27.88,2,0.0,1
31.06,0.0,21.0,2012-07-12 01:00:00,0,61,21.0,3,27.06,2,0.0,1
31.06,0.0,9.0,2012-07-12 02:00:00,0,65,9.0,3,27.06,2,6.0032,1
30.305,0.0,10.0,2012-07-12 03:00:00,0,69,10.0,3,26.24,1,7.0015,1
30.305,0.0,5.0,2012-07-12 04:00:00,0,73,5.0,3,26.24,1,7.0015,1
29.545,4.0,44.0,2012-07-12 05:00:00,0,73,40.0,3,25.42,1,7.0015,1
30.305,7.0,178.0,2012-07-12 06:00:00,0,73,171.0,3,26.24,1,6.0032,1
30.305,32.0,512.0,2012-07-12 07:00:00,0,73,480.0,3,26.24,1,8.9981,1
31.82,49.0,702.0,2012-07-12 08:00:00,0,65,653.0,3,27.88,1,8.9981,1
33.335,42.0,327.0,2012-07-12 09:00:00,0,58,285.0,3,29.52,1,7.0015,1
33.335,69.0,214.0,2012-07-12 10:00:00,0,48,145.0,3,30.34,1,11.0014,1
34.09,49.0,215.0,2012-07-12 11:00:00,0,45,166.0,3,31.16,1,7.0015,1
34.09,71.0,292.0,2012-07-12 12:00:00,0,35,221.0,3,31.98,1,8.9981,1
34.85,52.0,277.0,2012-07-12 13:00:00,0,33,225.0,3,32.8,1,15.0013,1
34.09,42.0,209.0,2012-07-12 14:00:00,0,33,167.0,3,31.98,1,15.0013,1
35.605,63.0,271.0,2012-07-12 15:00:00,0,36,208.0,3,32.8,1,12.998,1
35.605,69.0,439.0,2012-07-12 16:00:00,0,36,370.0,3,32.8,1,12.998,1
34.09,91.0,795.0,2012-07-12 17:00:00,0,43,704.0,3,31.16,1,15.0013,1
34.09,86.0,825.0,2012-07-12 18:00:00,0,45,739.0,3,31.16,1,8.9981,1
33.335,97.0,629.0,2012-07-12 19:00:00,0,48,532.0,3,30.34,1,15.0013,1
33.335,75.0,514.0,2012-07-12 20:00:00,0,48,439.0,3,30.34,1,15.0013,1
33.335,44.0,373.0,2012-07-12 21:00:00,0,48,329.0,3,29.52,1,15.0013,1
33.335,56.0,318.0,2012-07-12 22:00:00,0,51,262.0,3,29.52,1,11.0014,1
32.575,33.0,211.0,2012-07-12 23:00:00,0,51,178.0,3,28.7,2,15.0013,1
32.575,19.0,95.0,2012-07-13 00:00:00,0,54,76.0,3,28.7,2,11.0014,1
31.82,17.0,59.0,2012-07-13 01:00:00,0,54,42.0,3,27.88,2,7.0015,1
31.06,2.0,17.0,2012-07-13 02:00:00,0,61,15.0,3,27.06,2,6.0032,1
31.82,2.0,9.0,2012-07-13 03:00:00,0,61,7.0,3,27.88,2,0.0,1
31.06,0.0,11.0,2012-07-13 04:00:00,0,61,11.0,3,27.06,2,0.0,1
31.82,4.0,34.0,2012-07-13 05:00:00,0,56,30.0,3,27.06,2,6.0032,1
32.575,7.0,127.0,2012-07-13 06:00:00,0,54,120.0,3,28.7,2,0.0,1
32.575,27.0,380.0,2012-07-13 07:00:00,0,54,353.0,3,28.7,2,0.0,1
32.575,53.0,713.0,2012-07-13 08:00:00,0,54,660.0,3,28.7,2,0.0,1
33.335,70.0,414.0,2012-07-13 09:00:00,0,51,344.0,3,29.52,2,0.0,1
33.335,78.0,268.0,2012-07-13 10:00:00,0,48,190.0,3,30.34,2,0.0,1
34.09,68.0,288.0,2012-07-13 11:00:00,0,45,220.0,3,31.16,2,8.9981,1
34.09,125.0,379.0,2012-07-13 12:00:00,0,40,254.0,3,31.16,2,7.0015,1
35.605,100.0,374.0,2012-07-13 13:00:00,0,38,274.0,3,32.8,2,8.9981,1
35.605,120.0,369.0,2012-07-13 14:00:00,0,38,249.0,3,32.8,2,0.0,1
